calibration,created,external_uid,finish_time,id,info_0,info_1,info_10,info_11,info_2,info_3,info_4_0,info_4_1,info_4_2,info_4_3,info_4_4,info_5,info_6,info_7,info_8,info_9,media_url,project_id,task_id,timeout,user_id,user_ip
,2020-08-10T16:08:41.023872,,2020-08-10T16:08:55.442305,14293,Yes,Yes,Queuing,Yes,Yes,Yes,Surgical,FP3,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,63078,,119.0,
,2020-08-10T16:08:21.368777,,2020-08-10T16:08:59.215923,14294,Yes,Yes,Protesting,Yes,Yes,Some of them,Cloth,Surgical,,,,Yes,5 or more,No,Yes,Street/ Square,,106,60029,,118.0,
,2020-08-10T16:08:55.814998,,2020-08-10T16:09:09.412710,14295,Yes,Yes,Volunteering,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,63082,,119.0,
,2020-08-10T16:08:59.487481,,2020-08-10T16:09:35.439208,14296,Yes,Yes,Working,Surely not,Yes,No,,,,,,Not answered,5 or more,No,Yes,Other,,106,60031,,118.0,
,2020-08-10T16:09:35.704127,,2020-08-10T16:10:10.985840,14297,Yes,Yes,Volunteering,Yes,Yes,Some of them,Surgical,,,,,Yes,3,No,Not answered,Not answered,,106,60033,,118.0,
,2020-08-10T16:10:11.347562,,2020-08-10T16:10:41.722937,14298,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,60035,,118.0,
,2020-08-10T16:10:42.005299,,2020-08-10T16:11:47.975433,14299,Yes,Yes,Volunteering,Surely not,Yes,Some of them,Surgical,,,,,Yes,4,No,Yes,Other,,106,60037,,118.0,
,2020-08-10T16:11:48.651116,,2020-08-10T16:12:25.379825,14300,Yes,Yes,Other,Yes,Yes,No,,,,,,Not answered,5 or more,No,Yes,Other,,106,60039,,118.0,
,2020-08-10T16:12:25.675718,,2020-08-10T16:15:45.214126,14301,Yes,Yes,Other,Yes,Yes,Yes,Surgical,Cloth,FP3,,,Yes,5 or more,No,Yes,Hospital,,106,60041,,118.0,
,2020-08-10T16:15:45.473728,,2020-08-10T16:16:27.463871,14302,Yes,Yes,Working,Yes,Yes,Yes,Cloth,,,,,Yes,5 or more,Yes,Yes,Shop,,106,60043,,118.0,
,2020-08-10T16:16:27.802792,,2020-08-10T16:16:58.129025,14303,Yes,Yes,Other,Yes,Yes,No,,,,,,Not answered,2,No,Not answered,Not answered,,106,60045,,118.0,
,2020-08-10T16:16:58.403964,,2020-08-10T16:18:03.568018,14304,Yes,Yes,Other,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,60047,,118.0,
,2020-08-10T16:18:04.031925,,2020-08-10T16:19:36.468212,14305,Yes,Yes,Other,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,No,Yes,Street/ Square,,106,60049,,118.0,
,2020-08-10T16:19:36.941786,,2020-08-10T16:20:31.545693,14306,Yes,Yes,Shopping,Yes,Yes,Yes,Cloth,Surgical,,,,Yes,5 or more,Yes,Yes,Shop,,106,60051,,118.0,
,2020-08-10T16:20:32.014089,,2020-08-10T16:22:01.604434,14307,Yes,Yes,Other,Maybe,Yes,Some of them,Surgical,,,,,Yes,5 or more,Yes,Yes,Other,,106,60053,,118.0,
,2020-08-10T16:22:01.952391,,2020-08-10T16:22:21.050920,14308,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,60055,,118.0,
,2020-08-10T16:22:21.482884,,2020-08-10T16:22:30.080297,14309,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,60057,,118.0,
,2020-08-10T16:22:30.462914,,2020-08-10T16:23:24.553902,14310,Yes,Yes,Other,Surely not,Yes,No,,,,,,Not answered,5 or more,No,Yes,Street/ Square,,106,60059,,118.0,
,2020-08-10T16:23:24.899090,,2020-08-10T16:24:47.261009,14311,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,60061,,118.0,
,2020-08-10T16:24:47.645965,,2020-08-10T16:25:33.621252,14312,Yes,Yes,Other,Yes,Yes,Yes,Surgical,FP2,,,,Yes,4,No,Yes,Other,,106,60063,,118.0,
,2020-08-10T16:25:34.007394,,2020-08-10T16:26:25.558756,14313,Yes,Yes,Other,Surely not,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,No,Not answered,Not answered,,106,60065,,118.0,
,2020-08-10T16:26:26.149462,,2020-08-10T16:27:18.517559,14314,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,2,Yes,Yes,Other,,106,60067,,118.0,
,2020-08-10T16:27:18.946293,,2020-08-10T16:28:15.385121,14315,Yes,Yes,Not answered,Yes,Yes,No,,,,,,Not answered,2,No,Yes,Other,,106,60069,,118.0,
,2020-08-10T16:28:15.730120,,2020-08-10T16:29:22.491292,14316,Yes,Yes,Other,Surely not,Yes,No,,,,,,Not answered,5 or more,No,Yes,Other,,106,60071,,118.0,
,2020-08-10T16:29:22.931542,,2020-08-10T16:30:03.421739,14317,Yes,Yes,Other,Yes,Yes,No,,,,,,Not answered,4,No,Yes,Other,,106,60073,,118.0,
,2020-08-10T16:30:04.113964,,2020-08-10T16:31:24.549452,14318,Yes,Yes,Shopping,Surely not,Yes,Yes,Surgical,,,,,Yes,2,Yes,Yes,Other,,106,60075,,118.0,
,2020-08-10T16:31:24.918788,,2020-08-10T16:31:57.720227,14319,Yes,Yes,Other,Surely not,Yes,Yes,Surgical,FP2,,,,Yes,5 or more,No,Yes,Street/ Square,,106,60077,,118.0,
,2020-08-10T16:31:58.264377,,2020-08-10T16:32:58.322500,14320,Yes,Yes,Other,Yes,Yes,Yes,Surgical,FP2,Other,,,Yes,2,Yes,Not answered,Not answered,,106,60079,,118.0,
,2020-08-10T16:32:58.772986,,2020-08-10T16:33:45.483499,14321,Yes,Yes,Other,Surely not,Yes,Some of them,Scarf,Surgical,Cloth,,,Yes,5 or more,No,Yes,Street/ Square,,106,60081,,118.0,
,2020-08-10T16:33:45.739398,,2020-08-10T16:34:37.685876,14322,Yes,Yes,Other,Yes,Yes,No,,,,,,Not answered,5 or more,No,Not answered,Not answered,,106,60083,,118.0,
,2020-08-10T16:34:37.898223,,2020-08-10T16:35:28.471344,14323,Yes,Yes,Working,Surely not,Yes,No,,,,,,Not answered,4,No,Not answered,Not answered,,106,60085,,118.0,
,2020-08-10T16:35:28.756240,,2020-08-10T16:35:46.133668,14324,Yes,Yes,Other,Surely not,Yes,No,,,,,,Not answered,3,No,Yes,Other,,106,60087,,118.0,
,2020-08-10T16:35:46.336388,,2020-08-10T16:36:16.868216,14325,Yes,Yes,Other,Yes,Yes,Yes,FP2,Cloth,,,,Yes,3,Yes,Yes,Park,,106,60089,,118.0,
,2020-08-10T16:36:17.084671,,2020-08-10T16:36:46.888512,14326,Yes,Cannot tell,Other,Yes,Yes,No,,,,,,Not answered,2,No,Yes,Other,,106,60091,,118.0,
,2020-08-10T16:36:47.163434,,2020-08-10T16:37:11.260793,14327,Yes,Yes,Other,Yes,Yes,No,,,,,,Not answered,2,No,Yes,Other,,106,60093,,118.0,
,2020-08-10T16:37:11.470549,,2020-08-10T16:37:34.576599,14328,Yes,Yes,Other,Yes,Yes,Not answered,,,,,,Not answered,3,No,Not answered,Not answered,,106,60095,,118.0,
,2020-08-10T16:37:34.869855,,2020-08-10T16:37:58.797553,14329,Yes,Yes,Other,Yes,Yes,No,,,,,,Not answered,2,No,Not answered,Not answered,,106,60097,,118.0,
,2020-08-10T16:37:59.900298,,2020-08-10T16:38:38.236306,14330,Yes,Yes,Other,Surely not,Yes,Some of them,Cloth,,,,,Yes,5 or more,No,Yes,Other,,106,60099,,118.0,
,2020-08-10T16:38:38.493986,,2020-08-10T16:39:01.720522,14331,Yes,Yes,Working,Yes,Yes,Yes,Surgical,FP2,,,,Yes,2,No,Yes,Hospital,,106,60101,,118.0,
,2020-08-10T16:39:01.914745,,2020-08-10T16:39:23.460811,14332,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,60103,,118.0,
,2020-08-10T16:39:23.689363,,2020-08-10T16:39:25.809034,14333,,,,,,,,,,,,,,,,,,106,60105,,118.0,
,2020-08-10T16:39:26.023808,,2020-08-10T16:40:08.526650,14334,Yes,Yes,Other,Maybe,Yes,No,,,,,,Not answered,4,No,Yes,Other,,106,60107,,118.0,
,2020-08-10T16:40:08.786582,,2020-08-10T16:40:31.900718,14335,Yes,Yes,Working,Yes,Yes,Cannot tell,,,,,,Not answered,5 or more,Cannot tell,Yes,Street/ Square,,106,60109,,118.0,
,2020-08-10T16:40:32.131022,,2020-08-10T16:40:53.680367,14336,Yes,Yes,Other,Yes,Yes,No,,,,,,Not answered,5 or more,No,Not answered,Not answered,,106,60111,,118.0,
,2020-08-10T16:40:53.913593,,2020-08-10T16:40:57.724936,14337,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,60113,,118.0,
,2020-08-10T16:40:58.048999,,2020-08-10T16:41:11.538473,14338,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,60115,,118.0,
,2020-08-10T16:41:11.749827,,2020-08-10T16:41:31.099588,14339,Yes,Yes,Other,Surely not,Yes,No,,,,,,Not answered,5 or more,Yes,Not answered,Other,,106,60117,,118.0,
,2020-08-10T16:41:45.313044,,2020-08-10T16:41:58.401607,14340,Yes,Yes,Protesting,Yes,Yes,Yes,Surgical,,,,,Yes,5 or more,Yes,Yes,Street/ Square,,106,60964,,119.0,
,2020-08-10T16:41:59.532146,,2020-08-10T16:42:08.287528,14341,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61566,,119.0,
,2020-08-10T16:42:08.672627,,2020-08-10T16:42:11.170775,14342,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,61822,,119.0,
,2020-08-10T16:41:31.334052,,2020-08-10T16:42:15.629186,14343,Yes,Yes,Other,Yes,Yes,Yes,Cloth,FP2,,,,Yes,2,Yes,Not answered,Not answered,,106,60119,,118.0,
,2020-08-10T16:42:11.351260,,2020-08-10T16:42:28.506033,14344,Yes,Yes,Working,Yes,Yes,Yes,FP3,Scarf,,,,Yes,2,Cannot tell,Yes,Outdoors,,106,62076,,119.0,
,2020-08-10T16:42:28.880609,,2020-08-10T16:43:24.790945,14345,Yes,Yes,Working,Yes,Yes,Yes,Surgical,FP3,,,,Yes,2,Yes,Yes,Hospital,,106,62319,,119.0,
,2020-08-10T16:43:24.974182,,2020-08-10T16:43:43.237978,14346,Yes,Yes,Other,Yes,Yes,Yes,Surgical,FP2,Scarf,,,Yes,5 or more,No,Yes,Outdoors,,106,62447,,119.0,
,2020-08-10T16:43:43.447691,,2020-08-10T16:43:46.803311,14347,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,62523,,119.0,
,2020-08-10T16:43:47.185965,,2020-08-10T16:43:50.591329,14348,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,62587,,119.0,
,2020-08-10T16:43:50.982119,,2020-08-10T16:43:53.259426,14349,Not sure,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,62651,,119.0,
,2020-08-10T16:43:53.470083,,2020-08-10T16:44:21.360947,14350,Yes,Yes,Volunteering,Yes,Yes,Yes,Surgical,Other,,,,Yes,3,Yes,Yes,Outdoors,,106,62691,,119.0,
,2020-08-10T16:44:21.577017,,2020-08-10T16:44:25.134052,14351,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,62723,,119.0,
,2020-08-10T16:44:25.345241,,2020-08-10T16:44:31.086451,14352,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,62755,,119.0,
,2020-08-10T16:44:31.314563,,2020-08-10T16:44:34.590198,14353,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,62787,,119.0,
,2020-08-10T16:44:34.993654,,2020-08-10T16:44:36.940246,14354,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,62819,,119.0,
,2020-08-10T16:44:37.158708,,2020-08-10T16:45:05.282055,14355,Yes,Yes,Queuing,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,62843,,119.0,
,2020-08-10T16:45:05.692308,,2020-08-10T16:45:18.008988,14356,Yes,Yes,Volunteering,Yes,Yes,Yes,Surgical,,,,,Yes,2,Yes,Yes,Street/ Square,,106,62853,,119.0,
,2020-08-10T16:45:18.394842,,2020-08-10T16:45:20.860519,14357,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,62861,,119.0,
,2020-08-10T16:45:21.059662,,2020-08-10T16:45:24.595696,14358,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,62869,,119.0,
,2020-08-10T16:45:24.969926,,2020-08-10T16:45:37.640454,14359,Yes,Yes,Queuing,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,62877,,119.0,
,2020-08-10T16:45:37.991235,,2020-08-10T16:45:39.315308,14360,,,,,,,,,,,,,,,,,,106,62885,,119.0,
,2020-08-10T16:45:39.518526,,2020-08-10T16:45:42.184378,14361,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,62893,,119.0,
,2020-08-10T16:45:42.577834,,2020-08-10T16:46:00.224583,14362,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,62901,,119.0,
,2020-08-10T16:46:00.624500,,2020-08-10T16:46:17.818930,14363,Yes,Yes,Socialising,Yes,Yes,Some of them,FP2,,,,,Yes,2,Yes,Yes,Outdoors,,106,62909,,119.0,
,2020-08-10T16:46:18.186726,,2020-08-10T16:46:21.338737,14364,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,62917,,119.0,
,2020-08-10T16:46:21.730960,,2020-08-10T16:46:33.198709,14365,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,1,Not answered,Yes,Outdoors,,106,62925,,119.0,
,2020-08-10T16:46:33.589213,,2020-08-10T16:46:57.524117,14366,Yes,Yes,Shopping,Yes,Yes,Yes,Surgical,,,,,Yes,5 or more,Yes,Yes,Shop,,106,62933,,119.0,
,2020-08-10T16:46:57.726672,,2020-08-10T16:47:00.370799,14367,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,62941,,119.0,
,2020-08-10T16:47:00.725381,,2020-08-10T16:47:13.873434,14368,Yes,Yes,Working,Yes,Yes,Yes,FP3,Surgical,,,,Yes,5 or more,Yes,Not answered,Not answered,,106,62949,,119.0,
,2020-08-10T16:47:14.080413,,2020-08-10T16:47:27.793419,14369,Yes,Yes,Other,Yes,Yes,Yes,FP2,,,,,Yes,2,Yes,Yes,Hospital,,106,62956,,119.0,
,2020-08-10T16:47:28.000657,,2020-08-10T16:47:44.790899,14370,Yes,Yes,Other,Yes,Yes,Yes,Surgical,FP2,,,,Yes,5 or more,Yes,Yes,Other,,106,62964,,119.0,
,2020-08-10T16:47:45.014808,,2020-08-10T16:47:59.084461,14371,Yes,Yes,Working,Yes,Yes,Yes,Surgical,,,,,Yes,2,Yes,Yes,Outdoors,,106,62972,,119.0,
,2020-08-10T16:47:59.295761,,2020-08-10T16:48:01.778144,14372,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,62980,,119.0,
,2020-08-10T16:48:02.020772,,2020-08-10T16:48:04.689092,14373,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,62988,,119.0,
,2020-08-10T16:48:04.890169,,2020-08-10T16:48:14.267883,14374,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,62996,,119.0,
,2020-08-10T16:48:14.545613,,2020-08-10T16:48:26.508735,14375,Yes,Yes,Other,Yes,Yes,Yes,FP3,,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,63004,,119.0,
,2020-08-10T16:48:26.737987,,2020-08-10T16:48:48.034121,14376,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,5 or more,Yes,Not answered,Outdoors,,106,63012,,119.0,
,2020-08-10T16:48:48.576777,,2020-08-10T16:49:06.913126,14377,Yes,Yes,Socialising,Yes,Yes,Some of them,Surgical,Cloth,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,63020,,119.0,
,2020-08-10T16:49:07.301664,,2020-08-10T16:49:17.312758,14378,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63028,,119.0,
,2020-08-10T16:49:17.505905,,2020-08-10T16:49:36.472084,14379,Yes,Yes,Other,Yes,Yes,Yes,Surgical,,,,,Yes,1,Not answered,Yes,Outdoors,,106,63036,,119.0,
,2020-08-10T16:49:36.700240,,2020-08-10T16:55:59.076184,14380,Yes,Yes,Socialising,Yes,Yes,Yes,Cloth,Surgical,,,,Yes,5 or more,No,Not answered,Not answered,,106,63044,,119.0,
,2020-08-10T16:55:59.288508,,2020-08-10T16:56:29.562811,14381,Yes,Yes,Other,Yes,Yes,Yes,Other,Surgical,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,63052,,119.0,
,2020-08-10T16:56:29.772627,,2020-08-10T16:56:33.060348,14382,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63060,,119.0,
,2020-08-10T16:56:33.242716,,2020-08-10T16:56:46.423431,14383,Yes,Yes,Other,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,Yes,Yes,Hospital,,106,63068,,119.0,
,2020-08-10T16:56:46.973402,,2020-08-10T16:56:49.447567,14384,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63076,,119.0,
,2020-08-10T16:56:49.641111,,2020-08-10T16:56:53.606187,14385,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63084,,119.0,
,2020-08-10T16:56:53.790458,,2020-08-10T16:57:05.428701,14386,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63088,,119.0,
,2020-08-10T16:57:05.613565,,2020-08-10T16:57:08.615526,14387,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63092,,119.0,
,2020-08-10T16:57:08.809311,,2020-08-10T16:57:12.374138,14388,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63096,,119.0,
,2020-08-10T16:57:12.555999,,2020-08-10T16:57:15.850404,14389,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63100,,119.0,
,2020-08-10T16:57:16.062806,,2020-08-10T16:57:19.302125,14390,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63104,,119.0,
,2020-08-10T16:57:19.554980,,2020-08-10T16:57:40.987093,14391,Yes,Yes,Queuing,Surely not,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,63108,,119.0,
,2020-08-10T16:57:41.169880,,2020-08-10T16:57:52.952154,14392,Yes,Yes,Queuing,Yes,Yes,Yes,Surgical,,,,,Only some of them,5 or more,Yes,Not answered,Not answered,,106,63112,,119.0,
,2020-08-10T16:57:53.140936,,2020-08-10T16:58:09.544664,14393,Yes,Yes,Volunteering,Surely not,Yes,Yes,FP3,Surgical,,,,Yes,4,Yes,Yes,Street/ Square,,106,63116,,119.0,
,2020-08-10T16:58:09.809692,,2020-08-10T16:58:24.994701,14394,Yes,Yes,Other,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,Yes,Yes,Street/ Square,,106,63120,,119.0,
,2020-08-10T16:58:25.188484,,2020-08-10T16:58:28.550826,14395,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63124,,119.0,
,2020-08-10T16:58:28.972443,,2020-08-10T16:58:32.676730,14396,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63128,,119.0,
,2020-08-10T16:58:33.079482,,2020-08-10T16:58:37.086757,14397,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63132,,119.0,
,2020-08-10T16:58:37.672695,,2020-08-10T16:58:54.088875,14398,Yes,Yes,Working,Surely not,Yes,Yes,Surgical,,,,,Yes,2,Yes,Yes,Shop,,106,63136,,119.0,
,2020-08-10T16:58:54.496836,,2020-08-10T16:59:09.128528,14399,Yes,Yes,Other,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,4,Yes,Yes,Other,,106,63140,,119.0,
,2020-08-10T16:59:09.328312,,2020-08-10T16:59:12.505373,14400,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63144,,119.0,
,2020-08-10T16:59:12.919641,,2020-08-10T16:59:39.617993,14401,Yes,Yes,Other,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,Yes,Yes,Cannot tell,,106,63148,,119.0,
,2020-08-10T16:59:39.828950,,2020-08-10T16:59:42.103793,14402,Not sure,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63152,,119.0,
,2020-08-10T16:59:42.499408,,2020-08-10T17:00:02.098037,14403,Yes,Yes,Working,Yes,Yes,Yes,FP3,,,,,Yes,3,Yes,Yes,Outdoors,,106,63156,,119.0,
,2020-08-10T17:00:02.284972,,2020-08-10T17:00:20.765700,14404,Yes,Yes,Other,Yes,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,63160,,119.0,
,2020-08-10T17:00:20.986400,,2020-08-10T17:00:23.458212,14405,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63164,,119.0,
,2020-08-10T17:00:23.846365,,2020-08-10T17:00:26.477202,14406,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63168,,119.0,
,2020-08-10T17:00:26.679830,,2020-08-10T17:00:29.072681,14407,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63172,,119.0,
,2020-08-10T17:00:29.499898,,2020-08-10T17:00:32.941042,14408,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63176,,119.0,
,2020-08-10T17:00:33.146800,,2020-08-10T17:00:36.670990,14409,Yes,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63180,,119.0,
,2020-08-10T17:00:37.066615,,2020-08-10T17:01:06.359001,14410,Yes,Yes,Working,Yes,Yes,Yes,Surgical,FP2,,,,Yes,5 or more,Yes,Not answered,Cannot tell,,106,63184,,119.0,
,2020-08-10T17:01:06.554429,,2020-08-10T17:01:08.864685,14411,Not sure,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63188,,119.0,
,2020-08-10T17:01:09.062368,,2020-08-10T17:01:11.668857,14412,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63192,,119.0,
,2020-08-10T17:01:11.874825,,2020-08-10T17:01:14.365938,14413,,,,,,,,,,,,,,,,,,106,63196,,119.0,
,2020-08-10T17:01:14.577198,,2020-08-10T17:01:18.139335,14414,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63200,,119.0,
,2020-08-10T17:01:18.524624,,2020-08-10T17:01:24.762420,14415,No,Not answered,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63204,,119.0,
,2020-08-10T17:01:24.978003,,2020-08-10T17:01:31.146702,14416,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63208,,119.0,
,2020-08-10T17:01:31.349491,,2020-08-10T17:01:45.885211,14417,Yes,Yes,Queuing,Surely not,Yes,Yes,Surgical,Cloth,,,,Yes,5 or more,Yes,Yes,Outdoors,,106,63212,,119.0,
,2020-08-10T17:01:46.065532,,2020-08-10T17:02:22.823995,14418,Yes,Yes,Other,Yes,Yes,Some of them,Scarf,Cloth,,,,Yes,5 or more,Yes,Yes,Cannot tell,,106,63216,,119.0,
,2020-08-10T17:02:23.017304,,2020-08-10T17:02:27.068307,14419,Yes,Yes,Not answered,Not answered,No,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63220,,119.0,
,2020-08-10T17:02:27.270387,,2020-08-10T17:02:29.926596,14420,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63224,,119.0,
,2020-08-10T17:02:30.151796,,2020-08-10T17:02:32.804846,14421,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63228,,119.0,
,2020-08-10T17:02:33.165579,,2020-08-10T17:02:35.474596,14422,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63232,,119.0,
,2020-08-10T17:02:35.658372,,2020-08-10T17:02:37.900685,14423,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63236,,119.0,
,2020-08-10T17:02:38.096206,,2020-08-10T17:02:41.116624,14424,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63240,,119.0,
,2020-08-10T17:02:41.322985,,2020-08-10T17:02:44.001891,14425,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63244,,119.0,
,2020-08-10T17:02:44.226704,,2020-08-10T17:02:47.779927,14426,Yes,No,Not answered,Not answered,Not answered,Not answered,,,,,,Not answered,Not answered,Not answered,Not answered,Not answered,,106,63248,,119.0,
